window_start,window_end,window_months,param_tests,pct_params_outperform,avg_diff_nav,median_diff_nav,best_diff_nav,worst_diff_nav
2021-07-05,2024-03-05,32,36,91.66666666666666,336.1998686757345,319.3365682990225,1092.2170199999964,-167.30602845738758
2021-08-05,2024-03-05,31,36,91.66666666666666,336.1998686757345,319.3365682990225,1092.2170199999964,-167.30602845738758
2021-05-04,2024-04-04,35,36,91.66666666666666,328.680754150419,312.26420679674993,1084.9326899999942,-181.4921578558933
2021-06-04,2024-04-04,34,36,91.66666666666666,328.680754150419,312.26420679674993,1084.9326899999942,-181.4921578558933
2022-05-11,2023-07-11,14,36,91.66666666666666,312.7151398051531,258.3440477531185,1115.0695500000002,-435.12805711544206
2024-05-02,2025-04-02,11,36,91.66666666666666,201.0413569702224,75.37010832699889,1114.0697999999975,-179.21860619400832
2019-08-19,2023-05-19,45,36,88.88888888888889,811.5322920475963,473.8629097573321,3903.924653456226,-218.13634109944542
2019-09-19,2023-05-19,44,36,88.88888888888889,567.3867303772635,441.80831839318125,1535.1620032049905,-218.13634109944542
2022-03-10,2024-03-11,24,36,88.88888888888889,386.75904998323375,421.23599632515106,1177.2003599999953,-1073.615885086896
2020-02-24,2020-11-24,9,36,88.88888888888889,371.9852654444546,373.4548545213256,1275.4101690000025,-487.69683666550554
2022-06-13,2023-09-13,15,36,88.88888888888889,316.36479874284146,302.04041300000245,957.2433300000048,-664.5060460135501
2020-07-27,2022-07-27,24,36,86.11111111111111,1070.7419005037689,534.7211623219991,4278.724989346563,-118.11997921875445
2020-08-27,2022-07-27,23,36,86.11111111111111,1070.7419005037689,534.7211623219991,4278.724989346563,-118.11997921875445
2020-09-28,2022-08-30,23,36,86.11111111111111,754.6931060660289,293.61327796874684,3550.324282597947,-110.01577730719146
2020-10-28,2022-08-30,22,36,86.11111111111111,754.6931060660289,293.61327796874684,3550.324282597947,-110.01577730719146
2022-02-10,2024-03-11,25,36,86.11111111111111,294.03235485476097,327.703687453537,1177.2003599999953,-1125.034385086903
2021-04-01,2024-04-02,36,36,86.11111111111111,234.5135009458239,149.65263320995655,850.9280533049387,-204.47577722400456
2024-01-29,2025-06-30,17,36,86.11111111111111,182.10933642312273,241.347792246248,610.595937500002,-1324.7584191427522
2024-01-29,2025-07-29,18,36,86.11111111111111,152.0616069820919,217.85057969500485,572.0615937500042,-1390.0944517754615
2020-05-26,2022-03-28,22,36,83.33333333333334,4851.749899044628,4995.483918495702,9841.0757751678,0.0
2020-05-26,2022-05-26,24,36,83.33333333333334,4632.850848090743,4746.179924273536,9340.31677439787,0.0
2020-06-26,2022-03-28,21,36,83.33333333333334,4400.489999067633,4477.161888773,10222.281380688099,0.0
2020-06-26,2022-05-26,23,36,83.33333333333334,4219.748753049965,4357.886641826146,9683.852700765769,0.0
2020-05-26,2022-04-26,23,36,83.33333333333334,3866.3072211449535,4007.832042424252,7958.467836245698,0.0
2020-06-26,2022-04-26,22,36,83.33333333333334,3498.970284373292,3502.9669265824996,8246.464883979577,0.0
2020-05-26,2022-06-27,25,36,83.33333333333334,3445.194983709882,3585.3910553864844,7147.933269224603,0.0
2020-05-26,2022-02-28,21,36,83.33333333333334,3396.098585342663,3538.690853159853,7053.720537897898,0.0
2020-07-27,2022-03-28,20,36,83.33333333333334,3312.2878375221026,2442.793687000005,9528.731258125863,0.0
2020-08-27,2022-03-28,19,36,83.33333333333334,3312.2878375221026,2442.793687000005,9528.731258125863,0.0
2020-07-27,2022-05-27,22,36,83.33333333333334,3238.7872795488033,2421.6909888500013,9122.10126801418,0.0
2020-08-27,2022-05-27,21,36,83.33333333333334,3238.7872795488033,2421.6909888500013,9122.10126801418,0.0
2020-06-26,2022-06-27,24,36,83.33333333333334,3113.874276150853,3137.4938762627608,7393.0243434020085,0.0
2020-06-26,2022-02-28,20,36,83.33333333333334,3072.761140945443,3089.4008046656236,7307.348744425843,0.0
2020-05-26,2022-01-26,20,36,83.33333333333334,3010.510739483382,3152.800568420549,6315.377301803703,0.0
2020-05-26,2021-02-26,9,36,83.33333333333334,2948.1157228638676,2733.951581500005,6590.543197305,0.0
2020-07-27,2022-04-27,21,36,83.33333333333334,2789.524762583649,2035.0154645000002,8178.2954223455745,0.0
2020-08-27,2022-04-27,20,36,83.33333333333334,2789.524762583649,2035.0154645000002,8178.2954223455745,0.0
2020-06-26,2022-01-26,19,36,83.33333333333334,2721.0587068051223,2752.2734050593754,6535.211498739685,0.0
2020-05-26,2021-10-26,17,36,83.33333333333334,2601.6321633745965,2749.041409322992,5546.619603713996,0.0
2020-09-28,2022-03-28,18,36,83.33333333333334,2587.5177114745366,2109.1630200000036,8244.124940179801,0.0
2020-10-28,2022-03-28,17,36,83.33333333333334,2587.5177114745366,2109.1630200000036,8244.124940179801,0.0
2020-06-26,2021-02-26,8,36,83.33333333333334,2505.8166825112876,2197.431625000001,6811.140994500005,0.0
2020-09-28,2022-05-30,20,36,83.33333333333334,2467.3905997383713,2021.0657020000035,7676.350180937341,0.0
2020-10-28,2022-05-30,19,36,83.33333333333334,2467.3905997383713,2021.0657020000035,7676.350180937341,0.0
2020-05-26,2021-11-26,18,36,83.33333333333334,2462.199754646993,2604.5313412359974,5265.161987627995,0.0
2020-05-26,2021-09-27,16,36,83.33333333333334,2406.0103988611354,2546.295758099499,5151.738413630999,0.0
2020-05-26,2021-12-29,19,36,83.33333333333334,2381.510774940672,2520.413276705498,5101.327936299,0.0
2020-06-26,2021-10-26,16,36,83.33333333333334,2343.5679868759453,2358.8410249999906,5720.974455311989,0.0
2020-07-27,2022-06-27,23,36,83.33333333333334,2228.16576145393,1568.5211822525016,6737.713919145746,0.0
2020-08-27,2022-06-27,22,36,83.33333333333334,2228.16576145393,1568.5211822525016,6737.713919145746,0.0
2020-06-26,2021-11-26,17,36,83.33333333333334,2221.256089035751,2231.6453575000014,5428.258324051792,0.0
2020-07-27,2022-02-28,19,36,83.33333333333334,2197.507343797224,1509.7052947500015,6666.330492036934,0.0
2020-08-27,2022-02-28,18,36,83.33333333333334,2197.507343797224,1509.7052947500015,6666.330492036934,0.0
2020-06-26,2021-09-27,15,36,83.33333333333334,2171.9660652363873,2180.3872412499986,5310.29772225389,0.0
2020-06-26,2021-12-29,18,36,83.33333333333334,2150.7310496043265,2157.6058562499966,5260.458549642382,0.0
2020-05-26,2021-07-26,14,36,83.33333333333334,2131.3081930199533,2261.5898218539987,4597.225810031996,0.0
2019-05-16,2020-04-16,11,36,83.33333333333334,2036.3144114549843,1704.3238767955554,6933.820412259542,0.0
2020-05-26,2021-08-26,15,36,83.33333333333334,2000.2001332976574,2125.7072475649948,4332.571686389994,0.0
2020-05-26,2021-03-26,10,36,83.33333333333334,1933.2136288086285,1888.491581000002,4342.530658470001,0.0
2020-06-26,2021-07-26,13,36,83.33333333333334,1930.9937658697236,1929.793202500001,4733.604199734589,0.0
2020-05-26,2022-07-26,26,36,83.33333333333334,1882.963992665631,1944.4339624795102,4406.334385321163,0.0
2020-07-27,2022-01-27,18,36,83.33333333333334,1844.5515871044513,1221.7377119731282,5760.052678566128,0.0
2020-08-27,2022-01-27,17,36,83.33333333333334,1844.5515871044513,1221.7377119731282,5760.052678566128,0.0
2020-11-30,2022-05-30,18,36,83.33333333333334,1837.2184778327428,1765.6875562250025,4515.701961096602,0.0
2020-12-30,2022-05-30,17,36,83.33333333333334,1837.2184778327428,1765.6875562250025,4515.701961096602,0.0
2020-05-26,2023-01-26,32,36,83.33333333333334,1833.080647389271,1886.8839848674324,4308.921684721936,-32.85089999999764
2020-05-26,2023-06-26,37,36,83.33333333333334,1832.3277320543332,1873.589883126322,4171.692084769522,-79.98450000000594
2020-05-26,2023-08-29,39,36,83.33333333333334,1827.4161024198065,1869.2474751560985,4162.301881506253,-82.8411000000051
2020-06-26,2021-08-26,14,36,83.33333333333334,1815.9840937775784,1810.1913299999942,4458.3637131851865,0.0
2020-05-26,2023-09-26,40,36,83.33333333333334,1808.932745724063,1847.7107784272594,4134.13127171644,-91.41090000000258
2020-05-26,2021-04-26,11,36,83.33333333333334,1798.421011665584,1787.0478343300056,4009.822717080002,0.0
2020-09-28,2022-04-28,19,36,83.33333333333334,1787.699126536741,1357.9273200000025,6036.129283546492,0.0
2020-10-28,2022-04-28,18,36,83.33333333333334,1787.699126536741,1357.9273200000025,6036.129283546492,0.0
2021-03-01,2022-04-01,13,36,83.33333333333334,1751.810574744336,1607.238897999996,4532.631346043992,0.0
2019-05-16,2020-05-18,12,36,83.33333333333334,1719.6351599695925,1410.0731589491406,6028.382277890458,0.0
2020-06-26,2021-03-26,9,36,83.33333333333334,1713.985399491457,1531.1321500000013,4489.495411079995,0.0
2019-06-17,2020-04-17,10,36,83.33333333333334,1713.2533011045261,698.3037046875033,6424.426352750495,0.0
2019-07-17,2020-04-17,9,36,83.33333333333334,1713.2533011045261,698.3037046875033,6424.426352750495,0.0
2021-02-01,2022-04-01,14,36,83.33333333333334,1702.942715299892,1564.7530179999958,4373.376706043993,0.0
2020-07-27,2021-10-27,15,36,83.33333333333334,1650.6537131315733,1034.7046391468793,5309.9887093590005,0.0
2020-08-27,2021-10-27,14,36,83.33333333333334,1650.6537131315733,1034.7046391468793,5309.9887093590005,0.0
2020-06-26,2022-07-26,25,36,83.33333333333334,1628.4972796829359,1452.0304265044433,4579.540063614499,0.0
2020-06-26,2021-04-26,10,36,83.33333333333334,1610.0782208949922,1441.1494750000056,4179.592535042997,0.0
2020-06-26,2023-06-26,36,36,83.33333333333334,1596.4383936148301,1525.879506960635,4318.727249471187,-79.98450000000594
2020-06-26,2023-08-29,38,36,83.33333333333334,1591.9753372668981,1527.97534683939,4309.645921639938,-82.8411000000051
2020-11-30,2022-03-30,16,36,83.33333333333334,1585.3339340758635,1465.6471435000021,4037.307739515003,0.0
2020-12-30,2022-03-30,15,36,83.33333333333334,1585.3339340758635,1465.6471435000021,4037.307739515003,0.0
2020-06-26,2023-01-26,31,36,83.33333333333334,1584.4871016575612,1414.6247794501287,4473.068491870195,-32.85089999999764
2020-09-28,2022-02-28,17,36,83.33333333333334,1582.3124336122085,1125.5915600000008,5456.7697029099,0.0
2020-10-28,2022-02-28,16,36,83.33333333333334,1582.3124336122085,1125.5915600000008,5456.7697029099,0.0
2020-06-26,2023-09-26,39,36,83.33333333333334,1573.995656973863,1508.6016414656551,4281.102715098728,-91.41090000000258
2020-09-28,2022-06-28,21,36,83.33333333333334,1573.2310269954505,1140.6363199999978,5433.066970283253,0.0
2020-10-28,2022-06-28,20,36,83.33333333333334,1573.2310269954505,1140.6363199999978,5433.066970283253,0.0
2020-07-27,2021-11-29,16,36,83.33333333333334,1570.5779172819011,976.6500560687491,5074.740697493995,0.0
2020-08-27,2021-11-29,15,36,83.33333333333334,1570.5779172819011,976.6500560687491,5074.740697493995,0.0
2020-05-26,2022-09-26,28,36,83.33333333333334,1494.4341089377172,1494.6918949945612,3777.1304882087643,-194.24820000000182
2020-09-28,2022-01-28,16,36,83.33333333333334,1456.267759138396,1018.9454400000031,5107.2577263396015,0.0
2020-10-28,2022-01-28,15,36,83.33333333333334,1456.267759138396,1018.9454400000031,5107.2577263396015,0.0
2020-07-27,2021-09-27,14,36,83.33333333333334,1444.7443521796106,885.4213010906242,4705.064746076998,0.0
2020-08-27,2021-09-27,13,36,83.33333333333334,1444.7443521796106,885.4213010906242,4705.064746076998,0.0
2020-07-27,2021-12-29,17,36,83.33333333333334,1428.3960273436587,872.9809866281284,4658.351070917699,0.0
2020-08-27,2021-12-29,16,36,83.33333333333334,1428.3960273436587,872.9809866281284,4658.351070917699,0.0
2019-06-17,2020-05-18,11,36,83.33333333333334,1378.5699484014458,470.8598614281291,5404.43253984351,0.0
2019-07-17,2020-05-18,10,36,83.33333333333334,1378.5699484014458,470.8598614281291,5404.43253984351,0.0
2020-05-26,2024-04-26,47,36,83.33333333333334,1375.578602954123,1331.6069933857325,3480.5077144601237,-288.51570000000356
2021-03-01,2022-05-03,14,36,83.33333333333334,1301.178579817778,1251.706284100008,3250.6970630406067,0.0
2019-05-16,2023-05-16,48,36,83.33333333333334,1300.3061478178988,842.2739015643638,4995.190671950892,-176.7517499999958
2022-07-13,2024-04-15,21,36,83.33333333333334,1270.5575473021445,1148.0848904999984,3138.974088101706,0.0
2022-08-15,2024-04-15,20,36,83.33333333333334,1270.5575473021445,1148.0848904999984,3138.974088101706,0.0
2020-06-26,2022-09-26,27,36,83.33333333333334,1255.7908606713931,1067.1374360886111,3936.4375173178123,-194.24820000000182
2022-09-15,2024-04-15,19,36,83.33333333333334,1255.5995051467082,1148.0848904999984,3137.5705544309894,0.0
2022-08-15,2023-12-15,16,36,83.33333333333334,1252.8699763837276,1154.5383000000038,3211.059434700008,0.0
2020-11-30,2022-05-03,17,36,83.33333333333334,1252.3107203733337,1199.8115341000048,3091.4424230406075,0.0
2020-12-30,2022-05-03,16,36,83.33333333333334,1252.3107203733337,1199.8115341000048,3091.4424230406075,0.0
2021-02-01,2022-05-03,15,36,83.33333333333334,1252.3107203733337,1199.8115341000048,3091.4424230406075,0.0
2024-06-03,2025-10-03,16,36,83.33333333333334,1250.6345025855726,1206.7163998500037,3159.5910233295144,0.0
2024-07-03,2025-10-03,15,36,83.33333333333334,1250.6345025855726,1206.7163998500037,3159.5910233295144,0.0
2021-03-01,2022-03-01,12,36,83.33333333333334,1245.3139562623999,1210.3300240000062,3119.9441144400043,0.0
2022-09-15,2023-12-15,15,36,83.33333333333334,1234.2260769258717,1154.5383000000038,3181.3776209999996,0.0
2022-10-17,2024-04-17,18,36,83.33333333333334,1230.318351494431,1101.633447204269,3406.4255511839947,0.0
2020-07-27,2021-08-27,13,36,83.33333333333334,1215.956406943765,679.5112500000032,4032.9276953700028,0.0
2020-08-27,2021-08-27,12,36,83.33333333333334,1215.956406943765,679.5112500000032,4032.9276953700028,0.0
2020-07-27,2021-07-27,12,36,83.33333333333334,1197.367313184883,662.4906749999973,3978.3163449269923,0.0
2020-08-27,2021-07-27,11,36,83.33333333333334,1197.367313184883,662.4906749999973,3978.3163449269923,0.0
2021-02-01,2022-03-01,13,36,83.33333333333334,1196.4460968179546,1158.4352740000031,2960.689474440005,0.0
2019-05-16,2023-04-17,47,36,83.33333333333334,1195.8983544040423,719.6032696573166,4861.885144230291,-235.6686899999986
2021-03-01,2022-06-01,15,36,83.33333333333334,1190.9244486005107,1168.778579875001,2872.6195128343534,0.0
2020-05-26,2022-11-28,30,36,83.33333333333334,1177.844415961031,1078.2128054947389,3268.215942979099,-351.3606
2020-05-26,2023-05-26,36,36,83.33333333333334,1161.7917310218113,1093.9286547006886,3148.162887549006,-391.3529999999955
2020-06-26,2024-04-26,46,36,83.33333333333334,1150.7741489007171,958.0506469372922,3624.039533053947,-288.51570000000356
2022-07-13,2023-12-13,17,36,83.33333333333334,1143.189640816726,1072.649499999996,2849.786111855996,0.0
2021-02-01,2022-06-01,16,36,83.33333333333334,1142.056589156066,1116.883829874998,2713.364872834354,0.0
2022-10-17,2024-01-17,15,36,83.33333333333334,1113.288306959974,964.4560750000019,3137.8086149699957,0.0
2022-10-17,2023-12-18,14,36,83.33333333333334,1105.4365869753665,958.6238500000036,3110.082883859999,0.0
2022-07-13,2024-01-15,18,36,83.33333333333334,1096.001358969947,1036.227838750001,2694.353806749008,0.0
2022-08-15,2024-01-15,17,36,83.33333333333334,1096.001358969947,1036.227838750001,2694.353806749008,0.0
2024-06-03,2025-12-03,18,36,83.33333333333334,1085.6819346702896,1066.8410687499963,2629.5263413437206,0.0
2024-07-03,2025-12-03,17,36,83.33333333333334,1085.6819346702896,1066.8410687499963,2629.5263413437206,0.0
2022-09-15,2024-01-15,16,36,83.33333333333334,1082.8812550656191,1036.227838750001,2694.198581069999,0.0
2020-11-30,2022-06-30,19,36,83.33333333333334,1082.013385566001,1070.4541008699998,2572.431424397313,0.0
2020-12-30,2022-06-30,18,36,83.33333333333334,1082.013385566001,1070.4541008699998,2572.431424397313,0.0
2020-05-26,2021-06-28,13,36,83.33333333333334,1078.2815407389476,1089.2762337999993,2471.5910746739974,0.0
2020-05-26,2023-07-26,38,36,83.33333333333334,1069.6010660559273,986.2459249841122,3007.3108247586424,-434.2016999999978
2020-09-28,2021-10-28,13,36,83.33333333333334,1063.1504413727037,631.5443500000038,4061.530551150012,0.0
2020-10-28,2021-10-28,12,36,83.33333333333334,1063.1504413727037,631.5443500000038,4061.530551150012,0.0
2021-03-01,2022-02-01,11,36,83.33333333333334,1062.8883706720658,1042.6290709999994,2612.96098086,0.0
2022-10-17,2024-03-18,17,36,83.33333333333334,1046.1922085335386,942.4269894999961,2788.8989685689885,0.0
2022-08-15,2024-03-15,19,36,83.33333333333334,1044.0506007888498,972.6687000000056,2431.212312605712,0.0
2022-09-15,2024-03-15,18,36,83.33333333333334,1035.0633210040405,972.6687000000056,2457.030875151002,0.0
2020-11-30,2022-02-28,15,36,83.33333333333334,1021.1465340514525,1007.7667985000007,2473.5104345100044,0.0
2020-12-30,2022-02-28,14,36,83.33333333333334,1021.1465340514525,1007.7667985000007,2473.5104345100044,0.0
2021-02-01,2022-02-01,12,36,83.33333333333334,1014.0205112276221,1000.2563210000008,2453.7063408600006,0.0
2020-09-28,2021-11-29,14,36,83.33333333333334,1012.4292558079321,581.5540999999939,3895.1769964199993,0.0
2020-10-28,2021-11-29,13,36,83.33333333333334,1012.4292558079321,581.5540999999939,3895.1769964199993,0.0
2020-06-26,2021-06-28,12,36,83.33333333333334,1007.265276258549,910.0601251080006,2641.22096382,0.0
2019-08-19,2020-05-19,9,36,83.33333333333334,1001.4069999895283,531.8495299999959,5221.3004701760365,0.0
2019-06-17,2020-07-17,13,36,83.33333333333334,999.0351122723748,393.80139510702793,4057.1830444055813,-33.99345000000176
2019-07-17,2020-07-17,12,36,83.33333333333334,999.0351122723748,393.80139510702793,4057.1830444055813,-33.99345000000176
2020-05-26,2021-05-26,12,36,83.33333333333334,993.2124962336895,1006.8816082949925,2305.225355399991,0.0
2022-10-17,2023-11-17,13,36,83.33333333333334,989.9046069659798,872.8071749999981,2702.120218529999,0.0
2020-07-27,2023-01-27,30,36,83.33333333333334,968.802592014789,458.48254375000033,4042.9009927883235,-234.18164165625058
2020-08-27,2023-01-27,29,36,83.33333333333334,968.802592014789,458.48254375000033,4042.9009927883235,-234.18164165625058
2020-05-26,2023-02-27,33,36,83.33333333333334,954.2632242500097,841.2200912000044,2904.2018842520993,-462.7676999999967
2020-06-26,2021-05-26,11,36,83.33333333333334,931.2631587084917,821.0086685070964,2456.9146070999923,0.0
2020-11-30,2022-01-31,14,36,83.33333333333334,904.2800590905055,884.5952830000024,2155.5539220000064,0.0
2020-12-30,2022-01-31,13,36,83.33333333333334,904.2800590905055,884.5952830000024,2155.5539220000064,0.0
2022-08-15,2023-11-15,15,36,83.33333333333334,903.422958305147,864.5885537499998,2060.0246140410018,0.0
2022-09-15,2023-11-15,14,36,83.33333333333334,897.0840942105119,864.5885537499998,2096.1174486299933,0.0
2022-07-13,2024-03-13,20,36,83.33333333333334,893.0461655644326,862.3329750000048,1966.9048500000063,0.0
2020-09-28,2021-12-29,15,36,83.33333333333334,892.65216788103,470.2659750000021,3504.3771013110018,0.0
2020-10-28,2021-12-29,14,36,83.33333333333334,892.65216788103,470.2659750000021,3504.3771013110018,0.0
2024-06-03,2025-07-03,13,36,83.33333333333334,892.2208829354954,913.9182600000022,2250.187089197112,0.0
2024-07-03,2025-07-03,12,36,83.33333333333334,892.2208829354954,913.9182600000022,2250.187089197112,0.0
2020-05-26,2022-12-28,31,36,83.33333333333334,886.2687046709057,774.1026364160025,2796.8641163554857,-495.61859999999433
2024-06-03,2025-08-04,14,36,83.33333333333334,868.1093584795339,892.5889800000077,2180.284510353922,0.0
2024-07-03,2025-08-04,13,36,83.33333333333334,868.1093584795339,892.5889800000077,2180.284510353922,0.0
2021-03-01,2022-07-01,16,36,83.33333333333334,826.3528540749745,784.4672887999986,2009.806459958956,0.0
2022-07-13,2023-10-13,15,36,83.33333333333334,816.6988163008514,787.2939575000019,1862.4966300000087,0.0
2020-09-28,2021-09-28,12,36,83.33333333333334,791.429460171998,399.4464500000031,3170.3496646200074,0.0
2020-10-28,2021-09-28,11,36,83.33333333333334,791.429460171998,399.4464500000031,3170.3496646200074,0.0
2022-08-15,2023-10-16,14,36,83.33333333333334,787.3655600177123,761.1501162500026,1806.650099999999,0.0
2022-09-15,2023-10-16,13,36,83.33333333333334,785.1134109791751,761.1501162500026,1806.650099999999,0.0
2020-07-27,2021-05-27,10,36,83.33333333333334,779.7402180739409,313.5880887499952,2814.6789049349973,0.0
2020-08-27,2021-05-27,9,36,83.33333333333334,779.7402180739409,313.5880887499952,2814.6789049349973,0.0
2021-02-01,2022-07-01,17,36,83.33333333333334,777.48499463053,723.7057122449987,1904.9085734699984,0.0
2020-06-26,2021-01-26,7,36,83.33333333333334,765.3812174592003,719.1465250000001,1934.1971760000015,0.0
2022-07-13,2023-11-13,16,36,83.33333333333334,761.8586485173548,738.4165800000046,1758.088410000004,0.0
2019-09-19,2020-05-19,8,36,83.33333333333334,745.8606772812038,531.8495299999959,2757.869957394323,0.0
2019-10-21,2020-05-21,7,36,83.33333333333334,731.5734270986393,521.3753300000026,2713.0045791504235,0.0
2019-11-21,2020-05-21,6,36,83.33333333333334,731.5734270986393,521.3753300000026,2713.0045791504235,0.0
2020-09-28,2021-08-31,11,36,83.33333333333334,710.5169417380935,343.6239000000023,2904.975641640005,0.0
2020-10-28,2021-08-31,10,36,83.33333333333334,710.5169417380935,343.6239000000023,2904.975641640005,0.0
2020-05-26,2021-01-26,8,36,83.33333333333334,706.0586881876295,765.4535901309246,1724.2092090000006,0.0
2020-09-28,2021-07-28,10,36,83.33333333333334,702.063368534736,337.7916750000077,2877.2499105300085,0.0
2020-10-28,2021-07-28,9,36,83.33333333333334,702.063368534736,337.7916750000077,2877.2499105300085,0.0
2022-07-13,2023-06-13,11,36,83.33333333333334,696.787537625824,698.6324737499999,1673.1045599999998,0.0
2022-09-15,2024-02-15,17,36,83.33333333333334,681.1168706592471,683.567646477004,1597.8336600000039,0.0
2021-03-01,2021-12-01,9,36,83.33333333333334,680.8196848784713,678.6782299999977,1680.3891900000017,0.0
2022-08-15,2024-02-15,18,36,83.33333333333334,680.5214592627835,685.8401488750023,1597.8336600000039,0.0
2022-07-13,2023-07-13,12,36,83.33333333333334,675.8701476246487,679.3090037500078,1631.827200000007,0.0
2020-06-26,2020-12-29,6,36,83.33333333333334,669.5310631406254,617.5427958000037,1696.471580999998,0.0
2022-07-13,2024-02-13,19,36,83.33333333333334,648.3629822323304,656.2621138124996,1541.9871300000013,0.0
2022-10-17,2023-10-17,12,36,83.33333333333334,632.0919241026763,607.0254000000023,1438.6240352399982,0.0
2021-02-01,2021-12-01,10,36,83.33333333333334,631.9518254340271,636.9005799999977,1611.8310899999924,0.0
2020-11-30,2021-11-30,12,36,83.33333333333334,622.971240402776,629.6162499999991,1589.978099999993,0.0
2020-12-30,2021-11-30,11,36,83.33333333333334,622.971240402776,629.6162499999991,1589.978099999993,0.0
2024-06-03,2025-11-03,17,36,83.33333333333334,599.8702684403551,617.892315000001,1313.6947141786732,0.0
2024-07-03,2025-11-03,16,36,83.33333333333334,599.8702684403551,617.892315000001,1313.6947141786732,0.0
2020-05-26,2020-12-29,7,36,83.33333333333334,582.5829735863231,544.4529039384652,1486.4836140000043,0.0
2022-09-15,2023-07-17,10,36,83.33333333333334,565.3829138550354,557.5348750000012,1410.869700000003,0.0
2022-08-15,2023-07-17,11,36,83.33333333333334,563.899464393308,557.5348750000012,1410.869700000003,0.0
2022-09-15,2023-06-15,9,36,83.33333333333334,561.8572817690991,555.1067650000005,1403.5853700000007,0.0
2022-08-15,2023-06-15,10,36,83.33333333333334,560.2081146677624,555.1067650000005,1403.5853700000007,0.0
2022-07-13,2023-09-13,14,36,83.33333333333334,545.0484274447487,557.3206837500038,1345.3112400000027,0.0
2022-10-17,2023-08-17,10,36,83.33333333333334,541.2365427342726,536.3247500000034,1221.1920000000027,0.0
2021-03-01,2021-11-01,8,36,83.33333333333334,531.1436868645819,525.7791185000024,1316.1737100000028,0.0
2022-10-17,2023-07-17,9,36,83.33333333333334,514.2168853828128,502.1532215500047,1211.1938999999984,0.0
2019-10-21,2020-04-21,6,36,83.33333333333334,512.6370697587406,342.40029599999616,2024.2303937453908,0.0
2022-09-15,2023-08-15,11,36,83.33333333333334,511.9545650630454,519.9011626649954,1267.6117200000008,0.0
2022-08-15,2023-08-15,12,36,83.33333333333334,504.2369404421192,518.4012538984935,1267.6117200000008,0.0
2022-10-17,2023-06-19,8,36,83.33333333333334,483.2904923376734,468.05732895000256,1169.773500000003,0.0
2020-11-30,2021-11-01,11,36,83.33333333333334,482.27582742013794,479.8356684999999,1247.6156099999935,0.0
2020-12-30,2021-11-01,10,36,83.33333333333334,482.27582742013794,479.8356684999999,1247.6156099999935,0.0
2021-02-01,2021-11-01,9,36,83.33333333333334,482.27582742013794,479.8356684999999,1247.6156099999935,0.0
2019-08-19,2020-04-20,8,36,83.33333333333334,470.0235947234869,93.43434125000203,3552.1457532053973,0.0
2024-06-03,2025-03-03,9,36,83.33333333333334,468.9130178967003,380.37408989687174,1562.8603827000043,0.0
2024-07-03,2025-03-03,8,36,83.33333333333334,468.9130178967003,380.37408989687174,1562.8603827000043,0.0
2022-10-17,2024-02-19,16,36,83.33333333333334,458.74255932475637,449.7731291010059,1135.4943000000058,0.0
2024-06-03,2025-06-03,12,36,83.33333333333334,458.21502534760214,452.38859500000035,1109.2137899999943,0.0
2024-07-03,2025-06-03,11,36,83.33333333333334,458.21502534760214,452.38859500000035,1109.2137899999943,0.0
2021-03-01,2021-10-01,7,36,83.33333333333334,444.33178406944836,430.30486600000586,1104.929160000007,0.0
2020-11-30,2021-12-30,13,36,83.33333333333334,410.56201774826593,393.43778750000274,1067.9359799999947,0.0
2020-12-30,2021-12-30,12,36,83.33333333333334,410.56201774826593,393.43778750000274,1067.9359799999947,0.0
2024-06-03,2025-01-03,7,36,83.33333333333334,407.98197387499306,301.56138974998976,1269.440171999995,0.0
2024-07-03,2025-01-03,6,36,83.33333333333334,407.98197387499306,301.56138974998976,1269.440171999995,0.0
2021-03-01,2022-01-04,10,36,83.33333333333334,396.5104320381973,374.9649064000041,1002.6630000000005,0.0
2021-02-01,2021-10-01,8,36,83.33333333333334,395.4639246250038,371.93526600000405,1036.3710599999977,0.0
2022-07-13,2023-08-14,13,36,83.33333333333334,384.3537331244691,372.37365691926607,1039.3703999999998,0.0
2022-09-15,2023-09-15,12,36,83.33333333333334,377.8360419220157,386.0852404887519,1002.9487500000032,0.0
2022-08-15,2023-09-15,13,36,83.33333333333334,365.2233485919917,320.780891095128,1002.9487500000032,0.0
2021-02-01,2022-01-04,11,36,83.33333333333334,347.64257259375233,318.62870000000476,924.6779999999999,0.0
2022-10-17,2023-09-18,11,36,83.33333333333334,346.06592419163644,343.5048749999951,972.6686999999947,0.0
2020-11-30,2021-09-30,10,36,83.33333333333334,331.6021962118023,301.4892999999938,880.9725299999918,0.0
2020-12-30,2021-09-30,9,36,83.33333333333334,331.6021962118023,301.4892999999938,880.9725299999918,0.0
2021-03-01,2021-09-01,6,36,83.33333333333334,302.63852830555413,289.46779999999853,865.5467999999964,0.0
2019-08-19,2020-11-19,15,36,83.33333333333334,273.34187008976005,123.20544767312094,2094.4980502173858,-288.98155491270154
2024-06-03,2025-02-03,8,36,83.33333333333334,272.8441396041639,191.87052287499682,916.9653000000035,0.0
2024-07-03,2025-02-03,7,36,83.33333333333334,272.8441396041639,191.87052287499682,916.9653000000035,0.0
2021-02-01,2021-09-01,7,36,83.33333333333334,253.7706688611102,235.1589464999961,744.1416000000027,0.0
