timestamp,open,high,low,close,volume
2008-11-21,132.1000,138.3000,128.0000,133.2000,66870063
2008-11-20,125.0000,132.5000,117.2000,127.7000,88994863
2008-11-19,147.0000,150.0000,129.0000,129.6000,53412541
2008-11-18,158.4000,161.7000,138.0000,149.5000,56665491
2008-11-17,162.3000,162.8000,149.9000,154.1000,39963980
2008-11-14,165.0000,168.3000,154.6000,159.1000,47872113
2008-11-13,160.0000,169.5000,155.5000,157.7000,42615092
2008-11-12,177.1000,186.0000,158.6000,168.2000,66110719
2008-11-11,181.2000,186.8000,174.8000,179.0000,38056140
2008-11-10,198.7000,198.9000,183.7000,185.0000,34680898
2008-11-07,190.0000,194.0000,185.1000,188.2000,71921548
2008-11-06,188.9000,202.5000,182.3000,183.7000,96382996
2008-11-05,189.6000,200.5000,181.0000,195.9000,88268009
2008-11-04,176.6000,188.4000,174.3000,185.9000,96469067
2008-11-03,160.0000,171.9000,156.1000,171.5000,111957615
2008-10-31,217.0000,228.0000,159.6000,178.9000,213586956
2008-10-30,197.0000,215.7500,189.0000,205.2500,59544038
2008-10-29,190.2000,202.2500,183.0000,190.3000,71798299
2008-10-28,205.0000,205.0000,168.5000,180.0000,51468630
2008-10-27,175.5000,198.5000,175.5000,191.4000,33285905
2008-10-24,219.0000,219.0000,179.1000,192.0000,67575539
2008-10-23,226.0000,229.5000,207.0000,218.2500,38414489
2008-10-22,230.5000,239.7500,221.5000,224.5000,36181830
2008-10-21,247.5000,250.0000,234.7500,242.5000,27174796
2008-10-20,225.0000,240.7500,214.0000,236.7500,39951624
2008-10-17,221.5000,227.7500,207.2500,221.0000,44409416
2008-10-16,231.0000,235.0000,204.5000,213.5000,71813683
2008-10-15,254.0000,255.0000,237.0000,239.5000,56218796
2008-10-14,237.5000,256.0000,224.5000,246.0000,92793899
2008-10-13,221.2500,242.2500,205.7500,215.2500,83068485
2008-10-10,205.0000,230.0000,185.0000,207.5000,121231379
2008-10-09,285.0001,288.5001,241.0000,241.7500,77251190
2008-10-08,262.0000,297.7501,236.0000,278.2501,172218559
2008-10-07,320.0001,327.0001,260.7500,285.0001,120645068
