Date,Open,High,Low,Close
2023-01-09,1.12213,1.12559,1.11807,1.12228
2023-01-10,1.12225,1.12349,1.11865,1.12083
2023-01-11,1.12048,1.13232,1.11848,1.13098
2023-01-12,1.13124,1.13665,1.12791,1.13335
2023-01-13,1.13345,1.13746,1.1303,1.13291
2023-01-16,1.13354,1.13405,1.12744,1.12962
2023-01-17,1.12969,1.13338,1.1248,1.13255
2023-01-18,1.13259,1.13537,1.1265,1.13106
2023-01-19,1.13132,1.1354,1.12838,1.13476
2023-01-20,1.13454,1.14234,1.13128,1.14071
2023-01-23,1.14077,1.14303,1.13563,1.14135
2023-01-24,1.14129,1.14279,1.13488,1.13786
2023-01-25,1.13763,1.13975,1.13431,1.13836
2023-01-26,1.13812,1.14288,1.1357,1.14178
2023-01-27,1.14169,1.1431,1.13892,1.14144
2023-01-30,1.1412,1.1436,1.13908,1.14281
2023-01-31,1.14273,1.14357,1.128,1.12856
2023-02-01,1.12858,1.13103,1.12357,1.12487
